name	taxonomy_id	taxonomy_lvl	sample_A_num	sample_A_frac	sample_B_num	sample_B_frac	sample_C_num	sample_C_frac	sample_D_num	sample_D_frac	sample_E_num	sample_E_frac	sample_F_num	sample_F_frac
Roseburia hominis A2-183	585394	S1	773	0.00002	1294	0.00004	1690	0.00004	1872	0.00006	1678	0.00004	1391	0.00004
Butyrivibrio proteoclasticus B316	515622	S1	3624	0.00007	3769	0.00011	636	0.00001	748	0.00002	3063	0.00007	2611	0.00008
Cellulosilyticum lentocellum DSM 5427	642492	S1	751	0.00002	20342	0.00062	181	0.00000	226	0.00001	620	0.00001	189	0.00001
Anaerotignum propionicum DSM 1682	991789	S1	1013	0.00002	249	0.00001	93	0.00000	8646	0.00026	853	0.00002	618	0.00002
Clostridium botulinum BKT015925	929506	S1	230	0.00000	79	0.00000	34	0.00000	102	0.00000	149	0.00000	138	0.00000
Clostridium botulinum B	36827	S1	66	0.00000	116	0.00000	41	0.00000	37	0.00000	87	0.00000	46	0.00000
Clostridium botulinum A	36826	S1	474	0.00001	0	0.00000	29	0.00000	201	0.00001	114	0.00000	79	0.00000
Clostridium botulinum 202F	1415774	S1	23	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00000	0	0.00000
Clostridium pasteurianum BC1	86416	S1	1684	0.00003	1004	0.00003	841	0.00002	1066	0.00003	1729	0.00004	578	0.00002
Clostridium saccharoperbutylacetonicum N1-4	1335640	S1	1180	0.00002	314	0.00001	1020	0.00002	597	0.00002	527	0.00001	278	0.00001
Clostridium baratii str. Sullivan	1415775	S1	266	0.00001	589	0.00002	211	0.00000	434	0.00001	999	0.00002	509	0.00002
Clostridium tetani 12124569	1231072	S1	192	0.00000	138	0.00000	309	0.00001	95	0.00000	276	0.00001	114	0.00000
Clostridium beijerinckii NRRL B-598	1428454	S1	895	0.00002	0	0.00000	0	0.00000	171	0.00001	252	0.00001	343	0.00001
Clostridium novyi NT	386415	S1	602	0.00001	72	0.00000	29	0.00000	173	0.00001	1326	0.00003	294	0.00001
Clostridium carboxidivorans P7	536227	S1	224	0.00000	1025	0.00003	318	0.00001	130	0.00000	1227	0.00003	620	0.00002
Clostridium estertheticum subsp. estertheticum	1552	S1	438	0.00001	101	0.00000	277	0.00001	94	0.00000	1511	0.00003	277	0.00001
Clostridium cellulovorans 743B	573061	S1	1634	0.00003	622	0.00002	359	0.00001	1159	0.00003	144	0.00000	537	0.00002
Hungatella hathewayi WAL-18680	742737	S1	711	0.00001	1356	0.00004	286	0.00001	701	0.00002	382	0.00001	886	0.00003
Alkaliphilus oremlandii OhILAs	350688	S1	135	0.00000	115	0.00000	534	0.00001	111	0.00000	163	0.00000	104	0.00000
Alkaliphilus metalliredigens QYMF	293826	S1	6859	0.00014	214	0.00001	93	0.00000	3104	0.00009	301	0.00001	5403	0.00016
Eubacterium sulci ATCC 35585	888727	S1	1922	0.00004	4017	0.00012	1715	0.00004	3384	0.00010	2035	0.00004	997	0.00003
Eubacterium minutum ATCC 700079	888721	S1	1097	0.00002	831	0.00003	10709	0.00023	599	0.00002	817	0.00002	632	0.00002
Thermaerobacter marianensis DSM 12885	644966	S1	3699	0.00007	1289	0.00004	334	0.00001	485	0.00001	172	0.00000	4065	0.00012
Ruminococcus albus 7 = DSM 20455	697329	S1	232	0.00000	524	0.00002	189	0.00000	122	0.00000	132	0.00000	168	0.00000
Ruminococcus champanellensis 18P13 = JCM 17042	213810	S1	1491	0.00003	2772	0.00008	914	0.00002	1125	0.00003	1310	0.00003	1531	0.00005
Filifactor alocis ATCC 35896	546269	S1	1648	0.00003	1434	0.00004	4167	0.00009	1829	0.00006	1999	0.00004	871	0.00003
Clostridioides difficile QCD-23m63	499174	S1	1078	0.00002	275	0.00001	536	0.00001	992	0.00003	1213	0.00003	797	0.00002
Clostridioides difficile QCD-63q42	479831	S1	753	0.00002	808	0.00002	0	0.00000	436	0.00001	910	0.00002	236	0.00001
Clostridioides difficile M120	699035	S1	168	0.00000	521	0.00002	258	0.00001	0	0.00000	227	0.00000	0	0.00000
Peptoclostridium acidaminophilum DSM 3953	1286171	S1	428	0.00001	370	0.00001	2878	0.00006	280	0.00001	3513	0.00008	224	0.00001
[Eubacterium] eligens ATCC 27750	515620	S1	926	0.00002	1667	0.00005	451	0.00001	584	0.00002	781	0.00002	750	0.00002
[Eubacterium] cellulosolvens 6	633697	S1	1143	0.00002	812	0.00002	666	0.00001	944	0.00003	1039	0.00002	1038	0.00003
Acetobacterium woodii DSM 1030	931626	S1	250	0.00001	102	0.00000	168	0.00000	182	0.00001	574	0.00001	194	0.00001
Desulfitobacterium hafniense Y51	138119	S1	142	0.00000	128	0.00000	38	0.00000	79	0.00000	51	0.00000	39	0.00000
Desulfitobacterium hafniense DCB-2	272564	S1	108	0.00000	100	0.00000	39	0.00000	72	0.00000	91	0.00000	136	0.00000
Desulfitobacterium dehalogenans ATCC 51507	756499	S1	140	0.00000	182	0.00001	22	0.00000	127	0.00000	114	0.00000	104	0.00000
Desulfitobacterium dichloroeliminans LMG P-21439	871963	S1	124	0.00000	123	0.00000	57	0.00000	94	0.00000	175	0.00000	117	0.00000
Desulfitobacterium metallireducens DSM 15288	871968	S1	101	0.00000	117	0.00000	12	0.00000	58	0.00000	74	0.00000	63	0.00000
Desulfosporosinus meridiei DSM 13257	768704	S1	142	0.00000	290	0.00001	92	0.00000	100	0.00000	126	0.00000	138	0.00000
Desulfosporosinus youngiae DSM 17734	768710	S1	95	0.00000	82	0.00000	41	0.00000	66	0.00000	96	0.00000	52	0.00000
Desulfosporosinus orientis DSM 765	768706	S1	92	0.00000	73	0.00000	15	0.00000	75	0.00000	79	0.00000	64	0.00000
Desulfosporosinus acidiphilus SJ4	646529	S1	168	0.00000	134	0.00000	17	0.00000	23	0.00000	146	0.00000	26	0.00000
Desulfotomaculum ruminis DSM 2154	696281	S1	67	0.00000	98	0.00000	128	0.00000	61	0.00000	69	0.00000	58	0.00000
Desulfotomaculum reducens MI-1	349161	S1	51	0.00000	159	0.00000	30	0.00000	61	0.00000	47	0.00000	51	0.00000
Desulfotomaculum nigrificans CO-1-SRB	868595	S1	41	0.00000	113	0.00000	31	0.00000	106	0.00000	66	0.00000	72	0.00000
Desulfofarcimen acetoxidans DSM 771	485916	S1	143	0.00000	77	0.00000	83	0.00000	125	0.00000	154	0.00000	103	0.00000
Dehalobacter restrictus DSM 9455	871738	S1	133	0.00000	139	0.00000	0	0.00000	125	0.00000	154	0.00000	84	0.00000
Desulfallas gibsoniae DSM 7213	767817	S1	133	0.00000	195	0.00001	67	0.00000	89	0.00000	105	0.00000	116	0.00000
Thermincola potens JR	635013	S1	114	0.00000	157	0.00000	25	0.00000	139	0.00000	92	0.00000	130	0.00000
Syntrophobotulus glycolicus DSM 8271	645991	S1	109	0.00000	82	0.00000	87	0.00000	88	0.00000	100	0.00000	83	0.00000
Candidatus Desulforudis audaxviator MP104C	477974	S1	478	0.00001	352	0.00001	100	0.00000	408	0.00001	2256	0.00005	395	0.00001
Hungateiclostridium clariflavum DSM 19732	720554	S1	208	0.00000	173	0.00001	276	0.00001	161	0.00000	200	0.00000	120	0.00000
Mageeibacillus indolicus UPII9-5	699246	S1	750	0.00002	909	0.00003	450	0.00001	764	0.00002	1170	0.00003	842	0.00003
Ruminiclostridium cellulolyticum H10	394503	S1	2586	0.00005	3222	0.00010	1529	0.00003	125	0.00000	103	0.00000	2187	0.00007
Oscillibacter valericigenes Sjm18-20	693746	S1	527	0.00001	783	0.00002	2819	0.00006	371	0.00001	402	0.00001	523	0.00002
Symbiobacterium thermophilum IAM 14863	292459	S1	202	0.00000	284	0.00001	198	0.00000	95	0.00000	157	0.00000	191	0.00001
Heliobacterium modesticaldum Ice1	498761	S1	266	0.00001	507	0.00002	166	0.00000	214	0.00001	219	0.00000	287	0.00001
Syntrophomonas wolfei subsp. wolfei	370885	S1	86	0.00000	99	0.00000	81	0.00000	61	0.00000	99	0.00000	36	0.00000
Syntrophothermus lipocalidus DSM 12680	643648	S1	15	0.00000	18	0.00000	10	0.00000	152	0.00000	24	0.00000	15	0.00000
Thermoanaerobacter italicus Ab9	580331	S1	315	0.00001	180	0.00001	0	0.00000	95	0.00000	236	0.00001	216	0.00001
Thermoanaerobacter mathranii subsp. mathranii	57481	S1	63	0.00000	0	0.00000	173	0.00000	52	0.00000	59	0.00000	0	0.00000
Tepidanaerobacter acetatoxydans Re1	1209989	S1	222	0.00000	461	0.00001	22	0.00000	132	0.00000	361	0.00001	124	0.00000
Carboxydothermus hydrogenoformans Z-2901	246194	S1	280	0.00001	127	0.00000	49	0.00000	99	0.00000	117	0.00000	116	0.00000
Ammonifex degensii KC4	429009	S1	87	0.00000	89	0.00000	54	0.00000	124	0.00000	56	0.00000	71	0.00000
Thermacetogenium phaeum DSM 12270	1089553	S1	186	0.00000	216	0.00001	63	0.00000	103	0.00000	164	0.00000	125	0.00000
Thermanaeromonas toyohensis ToBE	698762	S1	114	0.00000	103	0.00000	59	0.00000	61	0.00000	107	0.00000	61	0.00000
Caldanaerobacter subterraneus subsp. tengcongensis	119072	S1	192	0.00000	146	0.00000	31	0.00000	120	0.00000	188	0.00000	172	0.00001
Caldicellulosiruptor obsidiansis OB47	608506	S1	61	0.00000	33	0.00000	40	0.00000	30	0.00000	54	0.00000	35	0.00000
Caldicellulosiruptor owensensis OL	632518	S1	58	0.00000	59	0.00000	25	0.00000	26	0.00000	51	0.00000	29	0.00000
Caldicellulosiruptor saccharolyticus DSM 8903	351627	S1	60	0.00000	17	0.00000	0	0.00000	115	0.00000	78	0.00000	33	0.00000
Caldicellulosiruptor kronotskyensis 2002	632348	S1	74	0.00000	203	0.00001	46	0.00000	0	0.00000	83	0.00000	0	0.00000
Caldicellulosiruptor hydrothermalis 108	632292	S1	45	0.00000	17	0.00000	25	0.00000	35	0.00000	37	0.00000	26	0.00000
Caldicellulosiruptor bescii DSM 6725	521460	S1	24	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00000	31	0.00000
Thermoanaerobacterium thermosaccharolyticum DSM 571	580327	S1	133	0.00000	37	0.00000	159	0.00000	126	0.00000	168	0.00000	63	0.00000
Thermoanaerobacterium thermosaccharolyticum M0795	698948	S1	49	0.00000	0	0.00000	0	0.00000	85	0.00000	66	0.00000	0	0.00000
Thermoanaerobacterium xylanolyticum LX-11	858215	S1	191	0.00000	95	0.00000	43	0.00000	150	0.00000	182	0.00000	243	0.00001
Thermosediminibacter oceani DSM 16646	555079	S1	166	0.00000	174	0.00001	23	0.00000	102	0.00000	50	0.00000	142	0.00000
Thermodesulfobium narugense DSM 14796	747365	S1	74	0.00000	44	0.00000	0	0.00000	60	0.00000	137	0.00000	64	0.00000
Mahella australiensis 50-1 BON	697281	S1	177	0.00000	109	0.00000	31	0.00000	117	0.00000	137	0.00000	116	0.00000
Halanaerobium praevalens DSM 2228	572479	S1	158	0.00000	193	0.00001	141	0.00000	122	0.00000	201	0.00000	52	0.00000
Halothermothrix orenii H 168	373903	S1	74	0.00000	45	0.00000	12	0.00000	57	0.00000	73	0.00000	94	0.00000
Acetohalobium arabaticum DSM 5501	574087	S1	88	0.00000	80	0.00000	45	0.00000	67	0.00000	107	0.00000	56	0.00000
Halobacteroides halobius DSM 5150	748449	S1	109	0.00000	104	0.00000	46	0.00000	68	0.00000	149	0.00000	100	0.00000
Natranaerobius thermophilus JW/NM-WN-LF	457570	S1	6626	0.00013	6523	0.00020	3371	0.00007	20235	0.00061	13879	0.00030	4995	0.00015
Finegoldia magna ATCC 29328	334413	S1	1294	0.00003	476	0.00001	176	0.00000	404	0.00001	776	0.00002	954	0.00003
Finegoldia magna ATCC 53516	525282	S1	87	0.00000	621	0.00002	383	0.00001	77	0.00000	90	0.00000	83	0.00000
Anaerococcus prevotii DSM 20548	525919	S1	1605	0.00003	624	0.00002	134	0.00000	1021	0.00003	1588	0.00003	1123	0.00003
[Clostridium] ultunense Esp	1288971	S1	122	0.00000	884	0.00003	38	0.00000	77	0.00000	106	0.00000	49	0.00000
Gottschalkia acidurici 9a	1128398	S1	925	0.00002	363	0.00001	945	0.00002	1194	0.00004	1380	0.00003	988	0.00003
Faecalitalea cylindroides T2-87	717960	S1	1760	0.00004	2114	0.00006	4409	0.00009	1455	0.00004	3318526	0.07210	1927	0.00006
Nostoc linckia NIES-25	1091006	S1	244	0.00000	350	0.00001	108	0.00000	202	0.00001	719	0.00002	77	0.00000
Nostoc piscinale CENA21	224013	S1	77	0.00000	83	0.00000	32	0.00000	169	0.00001	106	0.00000	184	0.00001
Nostoc flagelliforme CCNUN1	2038116	S1	389	0.00001	235	0.00001	44	0.00000	46	0.00000	201	0.00000	96	0.00000
Nostoc punctiforme PCC 73102	63737	S1	19	0.00000	0	0.00000	46	0.00000	0	0.00000	94	0.00000	13	0.00000
Nostoc carneum NIES-2107	1973483	S1	218	0.00000	0	0.00000	0	0.00000	0	0.00000	176	0.00000	0	0.00000
Anabaena cylindrica PCC 7122	272123	S1	73	0.00000	75	0.00000	0	0.00000	125	0.00000	113	0.00000	41	0.00000
Trichormus variabilis ATCC 29413	240292	S1	214	0.00000	42	0.00000	75	0.00000	64	0.00000	274	0.00001	101	0.00000
'Nostoc azollae' 0708	551115	S1	17	0.00000	0	0.00000	57	0.00000	22	0.00000	47	0.00000	18	0.00000
Cylindrospermum stagnale PCC 7417	56107	S1	322	0.00001	29	0.00000	0	0.00000	290	0.00001	409	0.00001	29	0.00000
Calothrix parasitica NIES-267	1973488	S1	143	0.00000	37	0.00000	13	0.00000	86	0.00000	115	0.00000	232	0.00001
Calothrix sp. PCC 6303	1170562	S1	38	0.00000	32	0.00000	62	0.00000	24	0.00000	160	0.00000	26	0.00000
Calothrix brevissima NIES-22	1973478	S1	199	0.00000	146	0.00000	49	0.00000	92	0.00000	125	0.00000	108	0.00000
Fremyella diplosiphon NIES-3275	1973485	S1	550	0.00001	267	0.00001	0	0.00000	0	0.00000	743	0.00002	0	0.00000
Sphaerospermopsis kisseleviana NIES-73	1973480	S1	97	0.00000	40	0.00000	59	0.00000	39	0.00000	115	0.00000	88	0.00000
Raphidiopsis curvata NIES-932	1973482	S1	54	0.00000	13	0.00000	0	0.00000	24	0.00000	30	0.00000	19	0.00000
Dolichospermum compactum NIES-806	1973481	S1	75	0.00000	225	0.00001	384	0.00001	1244	0.00004	1477	0.00003	390	0.00001
Anabaenopsis circularis NIES-21	1085406	S1	1435	0.00003	44	0.00000	28	0.00000	47	0.00000	60	0.00000	45	0.00000
Synechococcus lividus PCC 6715	1917166	S1	94	0.00000	96	0.00000	82	0.00000	14	0.00000	323	0.00001	216	0.00001
Synechococcus elongatus UTEX 3055	2479200	S1	387	0.00001	177	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cyanobium gracile PCC 6307	292564	S1	363	0.00001	267	0.00001	462	0.00001	159	0.00000	244	0.00001	284	0.00001
Dactylococcopsis salina PCC 8305	13035	S1	146	0.00000	0	0.00000	0	0.00000	20	0.00000	60	0.00000	0	0.00000
Leptolyngbya boryana NIES-2135	1973484	S1	159	0.00000	100	0.00000	0	0.00000	115	0.00000	210	0.00000	99	0.00000
Prochlorococcus marinus subsp. marinus	142554	S1	28	0.00000	0	0.00000	0	0.00000	11	0.00000	18	0.00000	0	0.00000
Prochlorococcus marinus str. MIT 9211	93059	S1	22	0.00000	0	0.00000	0	0.00000	20	0.00000	19	0.00000	75	0.00000
Prochlorococcus marinus str. MIT 9301	167546	S1	59	0.00000	0	0.00000	0	0.00000	0	0.00000	62	0.00000	0	0.00000
Prochlorococcus marinus str. MIT 9215	93060	S1	28	0.00000	47	0.00000	0	0.00000	71	0.00000	28	0.00000	0	0.00000
Prochlorococcus marinus str. MIT 9515	167542	S1	13	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000
Chamaesiphon minutus PCC 6605	1173020	S1	230	0.00000	69	0.00000	188	0.00000	181	0.00001	53	0.00000	111	0.00000
Halomicronema hongdechloris C2206	1641165	S1	52	0.00000	106	0.00000	34	0.00000	26	0.00000	30	0.00000	81	0.00000
Acaryochloris marina MBIC11017	329726	S1	19	0.00000	25	0.00000	234	0.00001	238	0.00001	12	0.00000	394	0.00001
Planktothrix agardhii NIVA-CYA 126/8	388467	S1	219	0.00000	73	0.00000	148	0.00000	131	0.00000	96	0.00000	199	0.00001
Trichodesmium erythraeum IMS101	203124	S1	25	0.00000	172	0.00001	13	0.00000	155	0.00000	344	0.00001	0	0.00000
Oscillatoria acuminata PCC 6304	56110	S1	128	0.00000	83	0.00000	0	0.00000	36	0.00000	73	0.00000	60	0.00000
Oscillatoria nigro-viridis PCC 7112	179408	S1	62	0.00000	20	0.00000	23	0.00000	30	0.00000	79	0.00000	45	0.00000
Moorea producens JHB	1454205	S1	56	0.00000	0	0.00000	45	0.00000	24	0.00000	57	0.00000	27	0.00000
Moorea producens PAL-8-15-08-1	1458985	S1	483	0.00001	28	0.00000	59	0.00000	133	0.00000	280	0.00001	223	0.00001
Crinalium epipsammum PCC 9333	1173022	S1	164	0.00000	275	0.00001	0	0.00000	186	0.00001	250	0.00001	136	0.00000
Geminocystis herdmanii PCC 6308	113355	S1	225	0.00000	176	0.00001	235	0.00001	178	0.00001	294	0.00001	142	0.00000
Candidatus Atelocyanobacterium thalassa isolate ALOHA	1453429	S1	119	0.00000	15	0.00000	0	0.00000	16	0.00000	26	0.00000	75	0.00000
Cyanobacterium aponinum PCC 10605	755178	S1	63	0.00000	78	0.00000	35	0.00000	22	0.00000	70	0.00000	39	0.00000
Gloeobacter kilaueensis JS1	1183438	S1	187	0.00000	209	0.00001	213	0.00000	119	0.00000	114	0.00000	159	0.00000
Gloeobacter violaceus PCC 7421	251221	S1	256	0.00001	138	0.00000	84	0.00000	104	0.00000	168	0.00000	116	0.00000
Stanieria cyanosphaera PCC 7437	111780	S1	61	0.00000	16	0.00000	46	0.00000	27	0.00000	48	0.00000	29	0.00000
Pleurocapsa sp. PCC 7327	118163	S1	40	0.00000	41	0.00000	11	0.00000	24	0.00000	24	0.00000	25	0.00000
Chroococcidiopsis thermalis PCC 7203	251229	S1	179	0.00000	150	0.00000	28	0.00000	129	0.00000	121	0.00000	113	0.00000
Gloeomargarita lithophora Alchichica-D10	1188229	S1	574	0.00001	269	0.00001	33	0.00000	222	0.00001	70	0.00000	665	0.00002
Deinococcus maricopensis DSM 21211	709986	S1	633	0.00001	534	0.00002	417	0.00001	514	0.00002	142	0.00000	174	0.00001
Deinococcus geothermalis DSM 11300	319795	S1	194	0.00000	674	0.00002	409	0.00001	68	0.00000	265	0.00001	101	0.00000
Deinococcus peraridilitoris DSM 19664	937777	S1	606	0.00001	471	0.00001	42	0.00000	124	0.00000	524	0.00001	614	0.00002
Deinococcus gobiensis I-0	745776	S1	152	0.00000	494	0.00002	204	0.00000	368	0.00001	140	0.00000	450	0.00001
Deinococcus deserti VCD115	546414	S1	620	0.00001	109	0.00000	49	0.00000	138	0.00000	301	0.00001	94	0.00000
Deinococcus radiodurans R1	243230	S1	94	0.00000	184	0.00001	119	0.00000	146	0.00000	94	0.00000	257	0.00001
Deinococcus proteolyticus MRP	693977	S1	50	0.00000	114	0.00000	65	0.00000	15	0.00000	278	0.00001	37	0.00000
Truepera radiovictrix DSM 17093	649638	S1	398	0.00001	350	0.00001	556	0.00001	126	0.00000	356	0.00001	171	0.00001
Thermus aquaticus Y51MC23	498848	S1	74	0.00000	181	0.00001	45	0.00000	50	0.00000	140	0.00000	127	0.00000
Thermus thermophilus SG0.5JP17-16	762633	S1	112	0.00000	55	0.00000	0	0.00000	0	0.00000	0	0.00000	112	0.00000
Thermus oshimai JL-2	751945	S1	53	0.00000	76	0.00000	49	0.00000	177	0.00001	53	0.00000	35	0.00000
Thermus scotoductus SA-01	743525	S1	57	0.00000	77	0.00000	129	0.00000	0	0.00000	0	0.00000	0	0.00000
Meiothermus silvanus DSM 9946	526227	S1	134	0.00000	118	0.00000	151	0.00000	76	0.00000	86	0.00000	115	0.00000
Meiothermus ruber DSM 1279	504728	S1	77	0.00000	50	0.00000	103	0.00000	38	0.00000	43	0.00000	48	0.00000
Oceanithermus profundus DSM 14977	670487	S1	195	0.00000	161	0.00000	107	0.00000	125	0.00000	136	0.00000	166	0.00000
Marinithermus hydrothermalis DSM 14884	869210	S1	216	0.00000	316	0.00001	277	0.00001	290	0.00001	384	0.00001	184	0.00001
Mycoplasma mycoides subsp. capri	40477	S1	201	0.00000	0	0.00000	0	0.00000	73	0.00000	174	0.00000	209	0.00001
Mycoplasma bovoculi M165/69	743966	S1	211	0.00000	60	0.00000	0	0.00000	184	0.00001	227	0.00000	182	0.00001
Mycoplasma crocodyli MP145	512564	S1	50	0.00000	0	0.00000	147	0.00000	79	0.00000	50	0.00000	59	0.00000
Mycoplasma yeatsii GM274B	743967	S1	75	0.00000	119	0.00000	111	0.00000	25	0.00000	507	0.00001	230	0.00001
Mycoplasma cynos C142	1246955	S1	98	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00000	107	0.00000
Mycoplasma penetrans HF-2	272633	S1	46	0.00000	174	0.00001	0	0.00000	138	0.00000	192	0.00000	0	0.00000
Mycoplasma haemofelis str. Langford 1	941640	S1	576	0.00001	0	0.00000	31	0.00000	0	0.00000	29	0.00000	0	0.00000
Candidatus Hepatoplasma crinochetorum Av	1427984	S1	66	0.00000	61	0.00000	0	0.00000	56	0.00000	80	0.00000	58	0.00000
Ureaplasma urealyticum serovar 10	95664	S1	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spiroplasma apis B31	1276258	S1	229	0.00000	91	0.00000	20	0.00000	128	0.00000	76	0.00000	192	0.00001
Spiroplasma taiwanense CT-1	1276220	S1	52	0.00000	29	0.00000	67	0.00000	73	0.00000	40	0.00000	35	0.00000
Spiroplasma diminutum CUAS-1	1276221	S1	56	0.00000	19	0.00000	0	0.00000	171	0.00001	251	0.00001	34	0.00000
Spiroplasma culicicola AES-1	1276246	S1	45	0.00000	68	0.00000	0	0.00000	38	0.00000	63	0.00000	46	0.00000
Spiroplasma chrysopicola DF-1	1276227	S1	60	0.00000	97	0.00000	75	0.00000	81	0.00000	69	0.00000	61	0.00000
Spiroplasma sabaudiense Ar-1343	1276257	S1	110	0.00000	62	0.00000	14	0.00000	36	0.00000	120	0.00000	39	0.00000
Spiroplasma floricola 23-6	1336749	S1	180	0.00000	0	0.00000	0	0.00000	0	0.00000	42	0.00000	77	0.00000
Mesoplasma lactucae ATCC 49193	81460	S1	592	0.00001	276	0.00001	98	0.00000	249	0.00001	435	0.00001	190	0.00001
Acholeplasma palmae J233	1318466	S1	74	0.00000	98	0.00000	90	0.00000	158	0.00000	206	0.00000	177	0.00001
Roseiflexus castenholzii DSM 13941	383372	S1	100	0.00000	116	0.00000	49	0.00000	126	0.00000	160	0.00000	86	0.00000
Chloroflexus aggregans DSM 9485	326427	S1	382	0.00001	258	0.00001	162	0.00000	91	0.00000	120	0.00000	292	0.00001
Dehalococcoides mccartyi 195	243164	S1	62	0.00000	373	0.00001	0	0.00000	149	0.00000	85	0.00000	311	0.00001
Dehalogenimonas lykanthroporepellens BL-DC-9	552811	S1	234	0.00000	138	0.00000	206	0.00000	14	0.00000	315	0.00001	123	0.00000
Anaerolinea thermophila UNI-1	926569	S1	71	0.00000	123	0.00000	158	0.00000	25	0.00000	88	0.00000	33	0.00000
Sphaerobacter thermophilus DSM 20745	479434	S1	122	0.00000	158	0.00000	125	0.00000	121	0.00000	142	0.00000	125	0.00000
Thermomicrobium roseum DSM 5159	309801	S1	412	0.00001	341	0.00001	249	0.00001	300	0.00001	68	0.00000	302	0.00001
Caldilinea aerophila DSM 14535 = NBRC 104270	926550	S1	132	0.00000	109	0.00000	1217	0.00003	154	0.00000	353	0.00001	87	0.00000
Chthonomonas calidirosea T49	1303518	S1	186	0.00000	123	0.00000	42	0.00000	123	0.00000	75	0.00000	123	0.00000
Fimbriimonas ginsengisoli Gsoil 348	661478	S1	132	0.00000	127	0.00000	66	0.00000	64	0.00000	142	0.00000	93	0.00000
Thermobaculum terrenum ATCC BAA-798	525904	S1	4994427	0.09999	2664105	0.08099	1276080	0.02743	461968	0.01394	909020	0.01975	2257689	0.06712
Capnocytophaga ochracea DSM 7271	521097	S1	234930	0.00470	50464	0.00153	139456	0.00300	56773	0.00171	439038	0.00954	210081	0.00625
Capnocytophaga canimorsus Cc5	860228	S1	27938	0.00056	0	0.00000	32124	0.00069	13977	0.00042	23367	0.00051	13155	0.00039
Flavobacterium johnsoniae UW101	376686	S1	2859	0.00006	584	0.00002	1588	0.00003	1549	0.00005	371	0.00001	639	0.00002
Flavobacterium branchiophilum FL-15	1034807	S1	1463	0.00003	258	0.00001	305	0.00001	126	0.00000	2229	0.00005	389	0.00001
Flavobacterium indicum GPTSA100-9 = DSM 17447	1094466	S1	2132	0.00004	216	0.00001	4038	0.00009	854	0.00003	271	0.00001	778	0.00002
Elizabethkingia anophelis NUHP1	1338011	S1	465	0.00001	188	0.00001	0	0.00000	183	0.00001	492	0.00001	186	0.00001
Riemerella anatipestifer RA-CH-1	1228997	S1	1399	0.00003	503	0.00002	0	0.00000	184	0.00001	2173	0.00005	1180	0.00004
Riemerella anatipestifer Yb2	1455062	S1	4167	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gramella forsetii KT0803	411154	S1	979	0.00002	587	0.00002	244	0.00001	234	0.00001	947	0.00002	202	0.00001
Gramella flava JLT2011	1229726	S1	1045	0.00002	1139	0.00003	867	0.00002	1544	0.00005	3214	0.00007	1872	0.00006
Nonlabens marinus S1-08	1454201	S1	418	0.00001	743	0.00002	222	0.00000	1547	0.00005	275	0.00001	909	0.00003
Nonlabens dokdonensis DSW-6	592029	S1	4215	0.00008	228	0.00001	272	0.00001	594	0.00002	1154	0.00003	557	0.00002
Ornithobacterium rhinotracheale DSM 15997	867902	S1	987	0.00002	0	0.00000	0	0.00000	0	0.00000	2020	0.00004	1076	0.00003
Tenacibaculum maritimum NCIMB 2154	1349785	S1	1970	0.00004	1177	0.00004	1219	0.00003	1494	0.00005	1951	0.00004	960	0.00003
Muricauda ruestringensis DSM 13258	886377	S1	1441	0.00003	473	0.00001	239	0.00001	757	0.00002	3072	0.00007	1969	0.00006
Dokdonia donghaensis DSW-1	1300343	S1	431	0.00001	387	0.00001	1134	0.00002	1430	0.00004	2147	0.00005	94	0.00000
Myroides odoratus DSM 2801	929704	S1	4946	0.00010	1214	0.00004	600	0.00001	1075	0.00003	1194	0.00003	911	0.00003
Formosa agariphila KMM 3901	1347342	S1	126	0.00000	464	0.00001	323	0.00001	74	0.00000	786	0.00002	1724	0.00005
Cellulophaga baltica 18	1348584	S1	321	0.00001	98	0.00000	0	0.00000	117	0.00000	295	0.00001	121	0.00000
Cellulophaga algicola DSM 14237	688270	S1	2559	0.00005	262	0.00001	292	0.00001	362	0.00001	642	0.00001	629	0.00002
Aequorivita sublithincola DSM 14238	746697	S1	4034	0.00008	1049	0.00003	1069	0.00002	2454	0.00007	7188	0.00016	1492	0.00004
Siansivirga zeaxanthinifaciens CC-SAMT-1	1454006	S1	1938	0.00004	614	0.00002	1381	0.00003	318	0.00001	957	0.00002	1094	0.00003
Robiginitalea biformata HTCC2501	313596	S1	564	0.00001	742	0.00002	410	0.00001	1210	0.00004	766	0.00002	1023	0.00003
Zunongwangia profunda SM-A87	655815	S1	859	0.00002	152	0.00000	469	0.00001	176	0.00001	1878	0.00004	123	0.00000
Psychroflexus torquis ATCC 700755	313595	S1	242	0.00000	226	0.00001	57	0.00000	624	0.00002	1145	0.00002	214	0.00001
